stdDay,incDec,alpha_variants,delta_variants
2021-04-12,34.0,8.84,0.68
2021-04-13,32.0,8.32,0.64
2021-04-14,30.0,7.800000000000001,0.6
2021-04-15,21.0,5.46,0.42
2021-04-16,24.0,6.24,0.48
2021-04-17,26.0,6.76,0.52
2021-04-18,21.0,5.46,0.42
2021-04-19,28.0,7.28,0.56
2021-04-20,21.0,5.46,0.42
2021-04-21,39.0,10.14,0.78
2021-04-22,32.0,8.32,0.64
2021-04-23,38.0,9.88,0.76
2021-04-24,50.0,13.0,1.0
2021-04-25,43.0,11.18,0.86
2021-04-26,13.0,4.03,0.52
2021-04-27,18.0,5.58,0.72
2021-04-28,33.0,10.23,1.32
2021-04-29,46.0,14.26,1.84
2021-04-30,61.0,18.91,2.44
2021-05-01,52.0,16.12,2.08
2021-05-02,52.0,16.12,2.08
2021-05-03,21.0,6.51,0.84
2021-05-04,29.0,8.99,1.16
2021-05-05,22.0,6.82,0.88
2021-05-06,38.0,11.78,1.52
2021-05-07,35.0,10.85,1.4000000000000001
2021-05-08,48.0,14.879999999999999,1.92
2021-05-09,28.0,8.68,1.12
2021-05-10,24.0,6.959999999999999,0.72
2021-05-11,19.0,5.51,0.57
2021-05-12,31.0,8.99,0.9299999999999999
2021-05-13,31.0,8.99,0.9299999999999999
2021-05-14,26.0,7.539999999999999,0.78
2021-05-15,22.0,6.38,0.6599999999999999
2021-05-16,11.0,3.19,0.32999999999999996
2021-05-17,16.0,4.64,0.48
2021-05-18,6.0,1.7399999999999998,0.18
2021-05-19,27.0,7.829999999999999,0.8099999999999999
2021-05-20,25.0,7.249999999999999,0.75
2021-05-21,13.0,3.7699999999999996,0.39
2021-05-22,29.0,8.41,0.87
2021-05-23,24.0,6.959999999999999,0.72
2021-05-24,12.0,0.6000000000000001,0.36
2021-05-25,7.0,0.35000000000000003,0.21
2021-05-26,15.0,0.75,0.44999999999999996
2021-05-27,6.0,0.30000000000000004,0.18
2021-05-28,12.0,0.6000000000000001,0.36
2021-05-29,8.0,0.4,0.24
2021-05-30,7.0,0.35000000000000003,0.21
2021-05-31,3.0,0.15000000000000002,0.09
2021-06-01,2.0,0.1,0.06
2021-06-02,14.0,0.7000000000000001,0.42
2021-06-03,8.0,0.4,0.24
2021-06-04,15.0,0.75,0.44999999999999996
2021-06-05,5.0,0.25,0.15
2021-06-06,7.0,0.35000000000000003,0.21
2021-06-07,10.0,1.2,1.4000000000000001
2021-06-08,3.0,0.36,0.42000000000000004
2021-06-09,6.0,0.72,0.8400000000000001
2021-06-10,7.0,0.84,0.9800000000000001
2021-06-11,15.0,1.7999999999999998,2.1
2021-06-12,6.0,0.72,0.8400000000000001
2021-06-13,2.0,0.24,0.28
2021-06-14,0.0,0.0,0.0
2021-06-15,4.0,0.48,0.56
2021-06-16,7.0,0.84,0.9800000000000001
2021-06-17,22.0,2.6399999999999997,3.08
2021-06-18,11.0,1.3199999999999998,1.54
2021-06-19,5.0,0.6,0.7000000000000001
2021-06-20,5.0,0.6,0.7000000000000001
2021-06-21,0.0,0.0,0.0
2021-06-22,5.0,0.6,1.9500000000000002
2021-06-23,5.0,0.6,1.9500000000000002
2021-06-24,13.0,1.56,5.07
2021-06-25,16.0,1.92,6.24
2021-06-26,22.0,2.6399999999999997,8.58
2021-06-27,6.0,0.72,2.34
2021-06-28,8.0,0.96,3.12
2021-06-29,13.0,1.56,5.07
2021-06-30,4.0,0.48,1.56
2021-07-01,2.0,0.24,0.78
2021-07-02,11.0,1.3199999999999998,4.29
2021-07-03,1.0,0.12,0.39
2021-07-04,13.0,1.56,5.07
2021-07-05,1.0,0.06,0.59
2021-07-06,3.0,0.18,1.77
2021-07-07,1.0,0.06,0.59
2021-07-08,9.0,0.54,5.31
2021-07-09,16.0,0.96,9.44
2021-07-10,30.0,1.7999999999999998,17.7
2021-07-11,22.0,1.3199999999999998,12.979999999999999
2021-07-12,8.0,0.48,4.72
2021-07-13,7.0,0.42,4.13
2021-07-14,11.0,0.6599999999999999,6.489999999999999
2021-07-15,19.0,1.14,11.209999999999999
2021-07-16,14.0,0.84,8.26
2021-07-17,11.0,0.6599999999999999,6.489999999999999
2021-07-18,12.0,0.72,7.08
2021-07-19,14.0,0.42,10.780000000000001
2021-07-20,9.0,0.27,6.93
2021-07-21,18.0,0.54,13.86
2021-07-22,25.0,0.75,19.25
2021-07-23,22.0,0.6599999999999999,16.94
2021-07-24,19.0,0.57,14.63
2021-07-25,9.0,0.27,6.93
2021-07-26,3.0,0.09,2.31
2021-07-27,5.0,0.15,3.85
2021-07-28,18.0,0.54,13.86
2021-07-29,14.0,0.42,10.780000000000001
2021-07-30,18.0,0.54,13.86
2021-07-31,17.0,0.51,13.09
2021-08-01,20.0,0.6,15.4
2021-08-02,13.0,0.13,12.35
2021-08-03,8.0,0.08,7.6
2021-08-04,15.0,0.15,14.25
2021-08-05,13.0,0.13,12.35
2021-08-06,24.0,0.24,22.799999999999997
2021-08-07,21.0,0.21,19.95
2021-08-08,58.0,0.58,55.099999999999994
2021-08-09,25.0,0.25,23.75
2021-08-10,51.0,0.51,48.449999999999996
2021-08-11,48.0,0.48,45.599999999999994
2021-08-12,54.0,0.54,51.3
2021-08-13,39.0,0.39,37.05
2021-08-14,26.0,0.26,24.7
2021-08-15,29.0,0.29,27.549999999999997
